ID,name,lat,long,address_1,address_2,address_3,county
1882,Caulfields Bar,52.2594071,-7.1207777,Yellow Road,Waterford,,Co. Waterford
1883,Oskars Bar,52.240992,-7.067461,Dunmore Road,Waterford,,Co. Waterford
1884,Kitty Kiernans,52.2564184,-7.1183329,40 Barrack Street,Waterford,,Co. Waterford
1885,Kitty Kiernans,52.2564184,-7.1183329,"61,61a & 63 Collins Avenue West",And The Rear Of 65 Collins Avenue West,,Dublin City
1886,Paddy Brown's Pub,52.2499749,-7.1376405,Paddy Brownes Road,Waterford,,Co. Waterford
1887,Haye's Killea,52.16488,-7.003677,Killea,Dunmore East,,Co. Waterford
1888,Reddy's Off-licence,52.2597816,-7.1174066,37 Ballybricken,Waterford,,Co. Waterford
1889,Corner House Bar,53.3585185,-6.2543228,Tallow,,,Co. Waterford
1890,The Esquire,52.1612938,-7.1518152,Crossmarket Street,Tramore,,Co. Waterford
1891,The Village Pub,51.9560683,-7.8505401,Walterstown,Nurney,,Co. Kildare
1892,The Village Pub,51.9560683,-7.8505401,Ardmore,Youghal,,Co. Waterford
1893,The Village Pub,51.9560683,-7.8505401,Main Street,Clonmellon,,Co. Westmeath
1894,The Village Pub,51.9560683,-7.8505401,Main Street,Ferns,,Co. Wexford
1895,Power's Bar,52.1482836,-6.9939779,Dunmore East,,,Co. Waterford
1896,Flynn's,52.2054897,-7.4267652,Aclare,Ballymote,,Co. Sligo
1897,Flynn's,52.2054897,-7.4267652,Newtown,Kilmacthomas,,Co. Waterford
1898,The Park House,52.0946123,-7.623195,27 Parnell Street,Dungarvan,,Co. Waterford
1899,The Sportsman's Inn,52.1469005,-7.850121,Main Street,Cappoquin,,Co. Waterford
1900,The Cotton Mill,52.2858468,-7.3178842,Main Street,Portlaw,,Co. Waterford
1901,Quealy's Bar,52.0892698,-7.6221405,82 O'connell Street,Dungarvan,,Co. Waterford
1902,Kazbar,52.2580299,-7.1116047,57 John Street,Waterford,,Co. Waterford
1903,Two Storey Slated,52.0715072,-7.8222696,Aglish,Cappoquin,,Co. Waterford
1904,Revolution,52.25748,-7.111845,19 And 20 Johns Street,Waterford,,Co. Waterford
1905,The Cove Bar,53.0157983,-7.1494716,Stradbally,,,Co. Waterford
1906,R. W. Madigan And Co,52.2558805,-7.1127254,16 Manor Street,Waterford,,Co. Waterford
1907,Downey's Bar,52.0891919,-7.619402,53 Parnell Street,Dungarvan,,Co. Waterford
1908,Mullane's,52.2579238,-7.1150363,15 Newgate Street,Waterford,,Co. Waterford
1909,West End Bar,52.1367149,-7.9340494,Main Street,Ardara,,Co. Donegal
1910,West End Bar,52.1367149,-7.9340494,Main Street,Bangor Erris,Ballina,Co. Mayo
1911,West End Bar,52.1367149,-7.9340494,West Street,Lismore,,Co. Waterford
1912,Phil Grimes Bar,52.2552408,-7.1100318,60 Johnstown,Waterford,,Co. Waterford
1913,Fulongs New Geneva (lounge),52.2396938,-6.974395,Passage East,,,Co. Waterford
1914,Mother Mchugh's,52.1612799,-7.2255365,Fenor,Tramore,,Co. Waterford
1915,Tig Na Ceoil,52.5566209,-9.3147383,Ballinagoul,Ring,Dungarvan,Co. Waterford
1916,The Ritz Bar,52.1562301,-7.1620656,The Cove,Tramore,,Co. Waterford
1917,Viking Hotel,52.242255,-7.164738,Cork Road,Waterford,,Co. Waterford
1918,Stapletons Bar,52.2826927,-7.0693482,Slieverue,Waterford,,Co. Waterford
1919,The Strand Inn,52.1552179,-6.9943772,Dunmore East,,,Co. Waterford
1920,Lizzy Langtons,53.7216601,-1.8556548,The Square/chapel Street,Tallow,,Co. Waterford
1921,Keniry's Bar,52.0936683,-8.0065854,The Square,Tallow,,Co. Waterford
1922,The Old Pike Inn,52.1284516,-7.5643707,Killineen,Dungarvan,,Co. Waterford
1923,The Forge Inn,52.2909987,-7.312835,46 South Main Street,Naas,,Co. Kildare
1924,The Forge Inn,52.2909987,-7.312835,Carrick Road,Portlaw,,Co. Waterford
1925,The Granville Hotel,52.2621198,-7.1120794,61/66 The Quay,Waterford,,Co. Waterford
1926,The Munster,52.2599788,-7.105855,Bailey's New Street,11 The Mall,Waterford,Co. Waterford
1927,Azzurro,52.1533873,-6.9949201,Dunmore East,,,Co. Waterford
1928,Three Shippes,52.2579582,-7.1032707,17/18 William Street And 6/7 Canada Street,Waterford,,Co. Waterford
1929,The Shamrock Inn,52.0524477,-7.8897797,Main Street,Lahinch,,Co. Clare
1930,The Shamrock Inn,52.0524477,-7.8897797,Paulstown,,,Co. Kilkenny
1931,Corcoran's Bar,36.0816433,-115.1468806,Sleeven,Kill,,Co. Waterford
1932,The Tavern Bar,52.259647,-7.1190149,Main Street,Glenties,,Co. Donegal
1933,The Tavern Bar,52.259647,-7.1190149,4/5 Lower Yellow Road,Waterford,,Co. Waterford
1934,The Tavern Bar,52.259647,-7.1190149,Main Street,Cappoquin,,Co. Waterford
1935,The Anglers Rest,52.1480903,-7.8522409,Main Street,Ballyconnell,,Co. Cavan
1936,The Anglers Rest,52.1480903,-7.8522409,Lackendarra,Kildinan,,Co. Cork
1937,The Anglers Rest,52.1480903,-7.8522409,Tullycross,Renvyle,,Co. Galway
1938,The Anglers Rest,52.1480903,-7.8522409,Oughterard,,,Co. Galway
1939,The Anglers Rest,52.1480903,-7.8522409,Lower Main Street,Cappoquin,,Co. Waterford
1940,The Anglers Rest,52.1480903,-7.8522409,Knockmaroon Hill,Chapelizod,,Dublin City
1941,Olde Corner Inn,42.5687918,-70.7854619,Shanacoole,Stradbally,,Co. Waterford
1942,Tullys Bar,52.2621922,-7.114733,37 O'connell Street,Waterford,,Co. Waterford
1943,Unconquerable City Bat Limited,52.2614072,-7.1127982,11 George's Street,Waterford,,Co. Waterford
1944,The Cliff House Hotel,51.9487668,-7.7151578,Ardmore,,,Co. Waterford
1945,Majestic Hotel,52.163175,-7.148425,Majestic Apartments,Tramore,,Co. Waterford
1946,The Mandarin Bar,52.2655969,-7.1032586,Fountain Street,Ferrybank,Waterford,Co. Waterford
1947,Fitzwilton Hotel Waterford,52.263421,-7.119548,6 Bridge Street,Waterford,,Co. Waterford
1948,Jack Meades,52.2354888,-7.0345327,Ballycanavan,,,Co. Waterford
1949,Brady's Pub,52.2422374,-7.1051834,St. Johns Park,Waterford,,Co. Waterford
1950,Kervicks,52.2598862,-7.1171044,40 Ballybricken,Waterford,,Co. Waterford
1951,The Anchor Bar,52.0898774,-7.6187038,Main Street,Liscannor,,Co. Clare
1952,The Anchor Bar,52.0898774,-7.6187038,14 East Hill,Cobh,,Co. Cork
1953,The Anchor Bar,52.0898774,-7.6187038,O'neill Crowley Street (browne Street),Youghal,,Co. Cork
1954,The Anchor Bar,52.0898774,-7.6187038,New Street,Bantry,,Co. Cork
1955,The Anchor Bar,52.0898774,-7.6187038,14 Upper Main Street,Buncrana,Lifford,Co. Donegal
1956,The Anchor Bar,52.0898774,-7.6187038,Chapel Street,Tarbert,,Co. Kerry
1957,The Anchor Bar,52.0898774,-7.6187038,Tholsel Street,Carlingford,,Co. Louth
1958,The Anchor Bar,52.0898774,-7.6187038,Davitts Quay,Dungarvan,,Co. Waterford
1959,Foley's,52.796645,-7.832699,Main Street / Jail Street,Templemore,,Co. Tipperary
1960,Foley's,52.796645,-7.832699,Crossabeg,Wexford,,Co. Wexford
1961,Amby's Bar,52.5869791,-7.5414609,Ballingarry,Thurles,,Co. Tipperary
1962,P. Ryan,52.4662906,-8.276683,Ballynadruckilly,Lattin,,Co. Tipperary
1963,Stapletons Bar,52.7522672,-7.9567456,Slieverue,Waterford,,Co. Waterford
1964,The Malt House,53.342929,-6.2909969,Athboy Gate,Trim,,Co. Meath
1965,The Malt House,53.342929,-6.2909969,8 Mcdonagh Street,Nenagh,,Co. Tipperary
1966,The Malt House,53.342929,-6.2909969,Main Street,Templemore,,Co. Tipperary
1967,The Carrick Inn,52.3456641,-7.4123866,John Street,Carrick On Suir,,Co. Tipperary
1968,Caseys,52.2701094,-8.0992106,21 Market Square,Portlaoise,,Co. Laois
1969,Caseys,52.2701094,-8.0992106,Church Street,Ballyporeen,,Co. Tipperary
1970,Robinson's Bar,52.3614277,-7.5805887,Kilsheelan,Clonmel,,Co. Tipperary
1971,The Quill Bar,52.8629832,-8.1997331,32 Mitchell Street,Nenagh,,Co. Tipperary
1972,The County House,52.3554477,-7.7031159,4 Upper Gladstone Street,Clonmel,,Co. Tipperary
1973,Buddies,52.8210575,-8.2542305,Lisheenacloontha,Capparoe,Nenagh,Co. Tipperary
1974,An Bonnan Bui,52.7681835,-8.3813046,Ballinahinch,Newport,,Co. Tipperary
1975,The Ferry Inn,53.0888481,-8.1151056,Portland,Lorrha,,Co. Tipperary
1976,Bertie's Bar,52.5602778,-8.0444444,157 North Main Street,Youghal,,Co. Cork
1977,Bertie's Bar,52.5602778,-8.0444444,Dundrum,,,Co. Tipperary
1978,Ballykisteen Hotel And Golf Resort,52.5022461,-8.2166616,Gotinstown,Monard,,Co. Tipperary
1979,Pat Fox's,52.5173122,-7.8868518,42/43 Main Street,Cashel,,Co. Tipperary
1980,Stapeltons,52.7525257,-7.9578875,Main Street,Borrisoleigh,,Co. Tipperary
1981,The Forde,52.8249977,-8.1616183,Ballinaclough,Nenagh,,Co. Tipperary
1982,The Village Inn,52.9551789,-7.7984696,Dowra,,,Co. Cavan
1983,The Village Inn,52.9551789,-7.7984696,15 Newtown,Cobh,,Co. Cork
1984,The Village Inn,52.9551789,-7.7984696,Ardgroom,Castletownbere,,Co. Cork
1985,The Village Inn,52.9551789,-7.7984696,Main Street,Kilworth,,Co. Cork
1986,The Village Inn,52.9551789,-7.7984696,Main Street,Enniskeane,,Co. Cork
1987,The Village Inn,52.9551789,-7.7984696,Grenagh Village,Grenagh North,,Co. Cork
1988,The Village Inn,52.9551789,-7.7984696,Ballyboughal,,,Co. Dublin
1989,The Village Inn,52.9551789,-7.7984696,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
1990,The Village Inn,52.9551789,-7.7984696,Kilchrest,Loughrea,,Co. Galway
1991,The Village Inn,52.9551789,-7.7984696,Kilkerrin,Ballinasloe,,Co. Galway
1992,The Village Inn,52.9551789,-7.7984696,Church Street,Kilgarvan,,Co. Kerry
1993,The Village Inn,52.9551789,-7.7984696,Kilcummin,Killarney,,Co. Kerry
1994,The Village Inn,52.9551789,-7.7984696,Main Street,Celbridge,,Co. Kildare
1995,The Village Inn,52.9551789,-7.7984696,Patrick Street,Kilkenny,,Co. Kilkenny
1996,The Village Inn,52.9551789,-7.7984696,Kinlough,,,Co. Leitrim
1997,The Village Inn,52.9551789,-7.7984696,Gortnaclohy,Ashford,Ballagh,Co. Limerick
1998,The Village Inn,52.9551789,-7.7984696,Farrihy,Broadford,Rathluirc,Co. Limerick
1999,The Village Inn,52.9551789,-7.7984696,Aghamore,Ballyhaunis,,Co. Mayo
2000,The Village Inn,52.9551789,-7.7984696,Toocananagh,Claremorris,,Co. Mayo
2001,The Village Inn,52.9551789,-7.7984696,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
2002,The Village Inn,52.9551789,-7.7984696,Main Street,Clonee,,Co. Meath
2003,The Village Inn,52.9551789,-7.7984696,Main Street,Rathmoylon,,Co. Meath
2004,The Village Inn,52.9551789,-7.7984696,Castlejordan,,,Co. Meath
2005,The Village Inn,52.9551789,-7.7984696,Loughglynn,Castlerea,,Co. Roscommon
2006,The Village Inn,52.9551789,-7.7984696,Cartron Village,Sligo,,Co. Sligo
2007,The Village Inn,52.9551789,-7.7984696,Eglish,Roscrea,,Co. Tipperary
2008,The Village Inn,52.9551789,-7.7984696,Moyglass,Fethard,,Co. Tipperary
2009,The Village Inn,52.9551789,-7.7984696,Main Street,Newtownmountkennedy,,Co. Wicklow
2010,The Village Inn,52.9551789,-7.7984696,2/4/6 Lisle Road,Crumlin,,Dublin City
2011,Paddy's Bar,53.0546411,-8.2034934,12-14 Prospect Hill,Galway,,Co. Galway
2012,Paddy's Bar,53.0546411,-8.2034934,Terryglass,Nenagh,,Co. Tipperary
2013,J. Morriseys Bar,52.3747369,-7.9259199,5 Castle Street,Cahir,,Co. Tipperary
2014,The Village Inn,52.3274764,-7.9833567,Dowra,,,Co. Cavan
2015,The Village Inn,52.3274764,-7.9833567,15 Newtown,Cobh,,Co. Cork
2016,The Village Inn,52.3274764,-7.9833567,Ardgroom,Castletownbere,,Co. Cork
2017,The Village Inn,52.3274764,-7.9833567,Main Street,Kilworth,,Co. Cork
2018,The Village Inn,52.3274764,-7.9833567,Main Street,Enniskeane,,Co. Cork
2019,The Village Inn,52.3274764,-7.9833567,Grenagh Village,Grenagh North,,Co. Cork
2020,The Village Inn,52.3274764,-7.9833567,Ballyboughal,,,Co. Dublin
2021,The Village Inn,52.3274764,-7.9833567,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
2022,The Village Inn,52.3274764,-7.9833567,Kilchrest,Loughrea,,Co. Galway
2023,The Village Inn,52.3274764,-7.9833567,Kilkerrin,Ballinasloe,,Co. Galway
2024,The Village Inn,52.3274764,-7.9833567,Church Street,Kilgarvan,,Co. Kerry
2025,The Village Inn,52.3274764,-7.9833567,Kilcummin,Killarney,,Co. Kerry
2026,The Village Inn,52.3274764,-7.9833567,Main Street,Celbridge,,Co. Kildare
2027,The Village Inn,52.3274764,-7.9833567,Patrick Street,Kilkenny,,Co. Kilkenny
2028,The Village Inn,52.3274764,-7.9833567,Kinlough,,,Co. Leitrim
2029,The Village Inn,52.3274764,-7.9833567,Gortnaclohy,Ashford,Ballagh,Co. Limerick
2030,The Village Inn,52.3274764,-7.9833567,Farrihy,Broadford,Rathluirc,Co. Limerick
2031,The Village Inn,52.3274764,-7.9833567,Aghamore,Ballyhaunis,,Co. Mayo
2032,The Village Inn,52.3274764,-7.9833567,Toocananagh,Claremorris,,Co. Mayo
2033,The Village Inn,52.3274764,-7.9833567,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
2034,The Village Inn,52.3274764,-7.9833567,Main Street,Clonee,,Co. Meath
2035,The Village Inn,52.3274764,-7.9833567,Main Street,Rathmoylon,,Co. Meath
2036,The Village Inn,52.3274764,-7.9833567,Castlejordan,,,Co. Meath
2037,The Village Inn,52.3274764,-7.9833567,Loughglynn,Castlerea,,Co. Roscommon
2038,The Village Inn,52.3274764,-7.9833567,Cartron Village,Sligo,,Co. Sligo
2039,The Village Inn,52.3274764,-7.9833567,Eglish,Roscrea,,Co. Tipperary
2040,The Village Inn,52.3274764,-7.9833567,Moyglass,Fethard,,Co. Tipperary
2041,The Village Inn,52.3274764,-7.9833567,Main Street,Newtownmountkennedy,,Co. Wicklow
2042,The Village Inn,52.3274764,-7.9833567,2/4/6 Lisle Road,Crumlin,,Dublin City
2043,Reddans,52.8643912,-8.1977699,44 Pearse Street,Nenagh,,Co. Tipperary
2044,Larkin's,52.9046178,-8.3456587,Garrykennedy,Portroe,Nenagh,Co. Tipperary
2045,The Bridge House,53.3450254,-6.2677215,Main Street,Knightstreet,Ballingarry,Co. Limerick
2046,The Bridge House,53.3450254,-6.2677215,Enfield,,,Co. Meath
2047,The Bridge House,53.3450254,-6.2677215,Athleague,,,Co. Roscommon
2048,The Bridge House,53.3450254,-6.2677215,Golden,,,Co. Tipperary
2049,The Swallow Inn,52.2072648,-8.082118,Barnahown,Araglen Kilworth,,Co. Tipperary
2050,Hayes Hotel,52.6793112,-7.812187,Liberty Square,Thurles,,Co. Tipperary
2051,Rody Kennedy,52.6860246,-8.2362069,Rearnogy,"Rearcross, Newport",,Co. Tipperary
2052,Figgertys,52.8681299,-8.1919428,40 Pierce Mccann Sreet,Summerhill,Nenagh,Co. Tipperary
2053,Quinlans,52.7358618,-7.7147009,20-21 Plunkett Street,And Church Lane,Killarney,Co. Kerry
2054,Quinlans,52.7358618,-7.7147009,Moyne Village,Moyne,Thurles,Co. Tipperary
2055,Cooney's Bar,52.3458131,-7.4126346,76 Main Street,Carrick-on-suir,,Co. Tipperary
2056,Ciss Ryan's,52.8926506,-8.3576413,Garrykennedy,Portroe Nenagh,,Co. Tipperary
2057,Derry Bourkes,54.9966124,-7.3085748,Chapel Street,Borrisoleigh,Thurles,Co. Tipperary
2058,Morrissey's Supervalu,52.516121,-7.888738,Main Street,Cashel,,Co. Tipperary
2059,Bit And Bridle,52.53818,-7.76965,Main Street,Killenaule,,Co. Tipperary
2060,O'ceallachain's,52.3453744,-7.4103405,57 Main Street,Carrick On Suir,,Co. Tipperary
2061,The Porter House,52.4741037,-8.1571113,10 Bank Place,Tipperary,,Co. Tipperary
2062,The Porter House,52.4741037,-8.1571113,Ground Floor,64 A South William Street,,Dublin City
2063,Eldons (clonmel) Limited,52.3549226,-7.6969628,12/13 Dillon Street / 1 Cross Street,Clonmel,,Co. Tipperary
2064,Kennedys Tower Lounge,52.6832131,-7.7993663,Bohernamona Road,Thurles,,Co. Tipperary
2065,Bit And Bridle,52.4983374,-8.2060775,Main Street,Killenaule,,Co. Tipperary
2066,The Malt House,52.7969547,-7.8338897,Athboy Gate,Trim,,Co. Meath
2067,The Malt House,52.7969547,-7.8338897,8 Mcdonagh Street,Nenagh,,Co. Tipperary
2068,The Malt House,52.7969547,-7.8338897,Main Street,Templemore,,Co. Tipperary
2069,Murphy's,52.7959167,-7.8358637,Ballymurphy,Borris,,Co. Carlow
2070,Murphy's,52.7959167,-7.8358637,84 Main Street,Mallow,,Co. Cork
2071,Murphy's,52.7959167,-7.8358637,Main Street,Templemore,,Co. Tipperary
2072,Murphy's,52.7959167,-7.8358637,93/95 Upper Rathmines Road,,,Dublin City
2073,Horse And Jockey Inn,52.6150861,-7.7757227,Curraheen,Thurles,,Co. Tipperary
2074,Premier Bar,52.3418049,-7.4146751,Carrickbeg,Carrick-on-suir,,Co. Tipperary
2075,Quinn's,52.56778,-7.67329,Main Street,Killenaule,,Co. Tipperary
2076,The White House,52.955021,-7.798533,"2, Pearse Street",Kinsale,,Co. Cork
2077,The White House,52.955021,-7.798533,52 O'connell Street,Limerick,,Co. Limerick
2078,The White House,52.955021,-7.798533,Castle Street,Roscrea,,Co. Tipperary
2079,The White House,52.955021,-7.798533,Main Street,Baldoyle,,Dublin City
2080,Glenview Lounge,52.27429,-7.86961,Glenview,Aughnacliffe,,Co. Longford
2081,Kickham House,52.473908,-8.1598803,50 Main Street,Tipperary,,Co. Tipperary
2082,Shenanigans,52.359354,-7.6966328,37/39 Thomas Street,Clonmel,,Co. Tipperary
2083,Ftg Public House,52.3092483,-7.8842292,Killballygorm,Ardfinnan,,Co. Tipperary
2084,The Clough Inn,52.9430001,-8.0379343,Main Street,Cloughjordan,,Co. Tipperary
2085,Kitty O'donnell,52.361397,-7.6989054,23 Thomas Street,Clonmel,,Co. Tipperary
2086,The Royal Bar,52.3476777,-7.4141283,Ballyjamesduff,,,Co. Cavan
2087,Moroney's,52.4117325,-8.2274136,Lisvernane,Aherlow,,Co. Tipperary
2088,Lonergans,52.3522787,-7.7051454,258 Upper Salthill,Galway,,Co. Galway
2089,Lonergans,52.3522787,-7.7051454,35/36 0'connell Street,Clonmel,,Co. Tipperary
2090,Sheehy's Bar,52.3266843,-7.9843018,"Burgess, Ballylobby",Cahir,,Co. Tipperary
